chromosome,"Primary TSS, 3'",End
chr14,23234367.0,23237367.0
chr14,23240932.0,23243932.0
chr14,23297592.0,23300592.0
chr14,23304293.0,23307293.0
chr14,23339460.0,23342460.0
chr14,23350932.0,23353932.0
chr14,23370466.0,23373466.0
chr14,23388233.0,23391233.0
chr14,23413937.0,23416937.0
chr14,23438910.0,23441910.0
chr14,23454610.0,23457610.0
chr14,23493560.0,23496560.0
chr14,23509876.0,23512876.0
chr14,23520063.0,23523063.0
chr14,23526274.0,23529274.0
chr14,23563183.0,23566183.0
chr14,23585015.0,23588015.0
chr14,23593004.0,23596004.0
chr14,23726187.0,23729187.0
chr14,23741344.0,23744344.0
chr14,23764086.0,23767086.0
chr14,23774471.0,23777471.0
chr14,23774569.0,23777569.0
chr14,23787897.0,23790897.0
chr14,23816336.0,23819336.0
chr14,23824109.0,23827109.0
chr14,23840518.0,23843518.0
chr14,23844517.0,23847517.0
chr14,23867421.0,23870421.0
chr14,23880447.0,23883447.0
chr14,23937398.0,23940398.0
chr14,23997103.0,24000103.0
chr14,24023698.0,24026698.0
chr14,24032828.0,24035828.0
chr14,24042660.0,24045660.0
chr14,24104073.0,24107073.0
chr14,24421465.0,24424465.0
chr14,24456527.0,24459527.0
chr14,24504164.0,24507164.0
chr14,24519767.0,24522767.0
chr14,24539236.0,24542236.0
chr14,24547816.0,24550816.0
chr14,24562022.0,24565022.0
chr14,24582486.0,24585486.0
chr14,24599175.0,24602175.0
chr14,24603878.0,24606878.0
chr14,24606674.0,24609674.0
chr14,24611074.0,24614074.0
chr14,24615159.0,24618159.0
chr14,24630675.0,24633675.0
chr14,24639734.0,24642734.0
chr14,24647925.0,24650925.0
chr14,24657744.0,24660744.0
chr14,24673403.0,24676403.0
chr14,24681205.0,24684205.0
chr14,24683787.0,24686787.0
chr14,24694311.0,24697311.0
chr14,24700083.0,24703083.0
chr14,24700603.0,24703603.0
chr14,24707351.0,24710351.0
chr14,24726241.0,24729241.0
chr14,24733244.0,24736244.0
chr14,24758304.0,24761304.0
chr14,24767598.0,24770598.0
chr14,24772893.0,24775893.0
chr14,24777857.0,24780857.0
chr14,24779205.0,24782205.0
chr14,24799959.0,24802959.0
chr14,24805752.0,24808752.0
chr14,24835726.0,24838726.0
chr14,24866492.0,24869492.0
chr14,24894240.0,24897240.0
chr14,24897660.0,24900660.0
chr14,24907472.0,24910472.0
chr14,24973212.0,24976212.0
chr14,25041224.0,25044224.0
chr14,25074186.0,25077186.0
chr14,25098661.0,25101661.0
chr14,25283368.0,25286368.0
chr14,26937824.0,26940824.0
chr14,29234778.0,29237778.0
chr14,30044187.0,30047187.0
chr14,31026829.0,31029829.0
chr14,31090025.0,31093025.0
chr14,31342241.0,31345241.0
chr14,31361505.0,31364505.0
chr14,31493176.0,31496176.0
chr14,31670781.0,31673781.0
chr14,31867974.0,31870974.0
chr14,31913743.0,31916743.0
chr14,31950650.0,31953650.0
chr14,32029091.0,32032091.0
chr14,32544689.0,32547689.0
chr14,32796979.0,32799979.0
chr14,33397891.0,33400891.0
chr14,34391921.0,34394921.0
chr14,34900644.0,34903644.0
chr14,34983635.0,34986635.0
chr14,35035560.0,35038560.0
chr14,35178088.0,35181088.0
chr14,35267930.0,35270930.0
chr14,35450604.0,35453604.0
chr14,35514054.0,35517054.0
chr14,35575845.0,35578845.0
chr14,35590334.0,35593334.0
chr14,35760157.0,35763157.0
chr14,35869216.0,35872216.0
chr14,36001748.0,36004748.0
chr14,36143935.0,36146935.0
chr14,36294097.0,36297097.0
chr14,36766264.0,36769264.0
chr14,36940994.0,36943994.0
chr14,36984104.0,36987104.0
chr14,37125273.0,37128273.0
chr14,37145626.0,37148626.0
chr14,37665618.0,37668618.0
chr14,38047732.0,38050732.0
chr14,38057257.0,38060257.0
chr14,38676531.0,38679531.0
chr14,38721705.0,38724705.0
chr14,39522903.0,39525903.0
chr14,39581988.0,39584988.0
chr14,39615515.0,39618515.0
chr14,39642887.0,39645887.0
chr14,39701625.0,39704625.0
chr14,39735115.0,39738115.0
chr14,39864077.0,39867077.0
chr14,42075264.0,42078264.0
chr14,44971854.0,44974854.0
chr14,45365007.0,45368007.0
chr14,45411433.0,45414433.0
chr14,45429965.0,45432965.0
chr14,45551802.0,45554802.0
chr14,45583302.0,45586302.0
chr14,45603636.0,45606636.0
chr14,45694446.0,45697446.0
chr14,47118720.0,47121720.0
chr14,47338643.0,47341643.0
chr14,50048790.0,50051790.0
chr14,50063915.0,50066915.0
chr14,50084002.0,50087002.0
chr14,50085989.0,50088989.0
chr14,50090392.0,50093392.0
chr14,50115399.0,50118399.0
chr14,50158323.0,50161323.0
chr14,50233287.0,50236287.0
chr14,50285314.0,50288314.0
chr14,50358236.0,50361236.0
chr14,50458319.0,50461319.0
chr14,50557860.0,50560860.0
chr14,50573850.0,50576850.0
chr14,50621110.0,50624110.0
chr14,50711101.0,50714101.0
chr14,50777566.0,50780566.0
chr14,50801211.0,50804211.0
chr14,50905231.0,50908231.0
chr14,51025345.0,51028345.0
chr14,51130397.0,51133397.0
chr14,51235606.0,51238606.0
chr14,51337378.0,51340378.0
chr14,51388469.0,51391469.0
chr14,51461285.0,51464285.0
chr14,51705386.0,51708386.0
chr14,52117076.0,52120076.0
chr14,52325522.0,52328522.0
chr14,52454820.0,52457820.0
chr14,52477927.0,52480927.0
chr14,52732931.0,52735931.0
chr14,52779516.0,52782516.0
chr14,52895808.0,52898808.0
chr14,53018366.0,53021366.0
chr14,53161013.0,53164013.0
chr14,53172396.0,53175396.0
chr14,53195383.0,53198383.0
chr14,53240411.0,53243411.0
chr14,53324706.0,53327706.0
chr14,53517730.0,53520730.0
chr14,54414955.0,54417955.0
chr14,54862173.0,54865173.0
chr14,54892147.0,54895147.0
chr14,54939709.0,54942709.0
chr14,54975087.0,54978087.0
chr14,55031990.0,55034990.0
chr14,55310861.0,55313861.0
chr14,55404156.0,55407156.0
chr14,55492344.0,55495344.0
chr14,55516862.0,55519862.0
chr14,55594435.0,55597435.0
chr14,55613334.0,55616334.0
chr14,55736521.0,55739521.0
chr14,55831609.0,55834609.0
chr14,55879430.0,55882430.0
chr14,56045425.0,56048425.0
chr14,56583593.0,56586593.0
chr14,57045011.0,57048011.0
chr14,57265925.0,57268925.0
chr14,57667694.0,57670694.0
chr14,57734106.0,57737106.0
chr14,57855771.0,57858771.0
chr14,57959095.0,57962095.0
chr14,58029140.0,58032140.0
chr14,58617439.0,58620439.0
chr14,58665333.0,58668333.0
chr14,58710023.0,58713023.0
chr14,58763722.0,58766722.0
chr14,58861144.0,58864144.0
chr14,58873870.0,58876870.0
chr14,58892704.0,58895704.0
chr14,59103215.0,59106215.0
chr14,59653950.0,59656950.0
chr14,59928740.0,59931740.0
chr14,59943944.0,59946944.0
chr14,59949767.0,59952767.0
chr14,59970285.0,59973285.0
chr14,60061194.0,60064194.0
chr14,60557238.0,60560238.0
chr14,60610000.0,60613000.0
chr14,60714466.0,60717466.0
chr14,60901174.0,60904174.0
chr14,60974438.0,60977438.0
chr14,61109917.0,61112917.0
chr14,61183189.0,61186189.0
chr14,61199959.0,61202959.0
chr14,61436667.0,61439667.0
chr14,61446465.0,61449465.0
chr14,61742589.0,61745589.0
chr14,61786989.0,61789989.0
chr14,62160619.0,62163619.0
chr14,62227575.0,62230575.0
chr14,62461041.0,62464041.0
chr14,63415031.0,63418031.0
chr14,63669602.0,63672602.0
chr14,63778049.0,63781049.0
chr14,64063997.0,64066997.0
chr14,64149435.0,64152435.0
chr14,64318183.0,64321183.0
chr14,64700188.0,64703188.0
chr14,64853259.0,64856259.0
chr14,64930717.0,64933717.0
chr14,64952055.0,64955055.0
chr14,64969792.0,64972792.0
chr14,65005686.0,65008686.0
chr14,65015120.0,65018120.0
chr14,65169693.0,65172693.0
chr14,65379579.0,65382579.0
chr14,65379579.0,65382579.0
chr14,65379712.0,65382712.0
chr14,65404370.0,65407370.0
chr14,65411032.0,65414032.0
chr14,65548957.0,65551957.0
chr14,65877948.0,65880948.0
chr14,66972625.0,66975625.0
chr14,67654610.0,67657610.0
chr14,67706512.0,67709512.0
chr14,67803081.0,67806081.0
chr14,67825534.0,67828534.0
chr14,67852200.0,67855200.0
chr14,67938637.0,67941637.0
chr14,67998508.0,68001508.0
chr14,68058471.0,68061471.0
chr14,68085079.0,68088079.0
chr14,68116367.0,68119367.0
chr14,68142019.0,68145019.0
chr14,68183015.0,68186015.0
chr14,68261450.0,68264450.0
chr14,68284996.0,68287996.0
chr14,69255569.0,69258569.0
chr14,69349992.0,69352992.0
chr14,69583404.0,69586404.0
chr14,69656694.0,69659694.0
chr14,69725181.0,69728181.0
chr14,69845340.0,69848340.0
chr14,69863885.0,69866885.0
chr14,69949971.0,69952971.0
chr14,70036716.0,70039716.0
chr14,70076821.0,70079821.0
chr14,70232334.0,70235334.0
chr14,70241052.0,70244052.0
chr14,70344614.0,70347614.0
chr14,70511292.0,70514292.0
chr14,70790298.0,70793298.0
chr14,70831713.0,70834713.0
chr14,70882319.0,70885319.0
chr14,70917374.0,70920374.0
chr14,70987794.0,70990794.0
chr14,71057795.0,71060795.0
chr14,71107004.0,71110004.0
chr14,71193354.0,71196354.0
chr14,71372693.0,71375693.0
chr14,71994529.0,71997529.0
chr14,72397656.0,72400656.0
chr14,73135160.0,73138160.0
chr14,73391540.0,73394540.0
chr14,73434659.0,73437659.0
chr14,73523721.0,73526721.0
chr14,73601643.0,73604643.0
chr14,73702705.0,73705705.0
chr14,73751433.0,73754433.0
chr14,73956144.0,73959144.0
chr14,73963359.0,73966359.0
chr14,74002428.0,74005428.0
chr14,74034263.0,74037263.0
chr14,74056910.0,74059910.0
chr14,74082048.0,74085048.0
chr14,74110078.0,74113078.0
chr14,74176986.0,74179986.0
chr14,74252417.0,74255417.0
chr14,74317121.0,74320121.0
chr14,74351818.0,74354818.0
chr14,74398195.0,74401195.0
chr14,74415455.0,74418455.0
chr14,74431681.0,74434681.0
chr14,74484644.0,74487644.0
chr14,74525372.0,74528372.0
chr14,74550163.0,74553163.0
chr14,74704675.0,74707675.0
chr14,74757490.0,74760490.0
chr14,74813666.0,74816666.0
chr14,74871096.0,74874096.0
chr14,74945143.0,74948143.0
chr14,74958923.0,74961923.0
chr14,74963386.0,74966386.0
chr14,75148499.0,75151499.0
chr14,75178350.0,75181350.0
chr14,75228569.0,75231569.0
chr14,75318236.0,75321236.0
chr14,75347094.0,75350094.0
chr14,75376093.0,75379093.0
chr14,75413332.0,75416332.0
chr14,75468112.0,75471112.0
chr14,75488017.0,75491017.0
chr14,75518428.0,75521428.0
chr14,75534799.0,75537799.0
chr14,75547318.0,75550318.0
chr14,75596671.0,75599671.0
chr14,75744846.0,75747846.0
chr14,75893048.0,75896048.0
chr14,75987284.0,75990284.0
chr14,76043440.0,76046440.0
chr14,76125726.0,76128726.0
chr14,76126051.0,76129051.0
chr14,76427904.0,76430904.0
chr14,76450596.0,76453596.0
chr14,76616765.0,76619765.0
chr14,76872376.0,76875376.0
chr14,77226735.0,77229735.0
chr14,77252086.0,77255086.0
chr14,77291282.0,77294282.0
chr14,77489386.0,77492386.0
chr14,77563185.0,77566185.0
chr14,77596113.0,77599113.0
chr14,77646602.0,77649602.0
chr14,77730334.0,77733334.0
chr14,77764298.0,77767298.0
chr14,77785730.0,77788730.0
chr14,77805795.0,77808795.0
chr14,77842262.0,77845262.0
chr14,77871446.0,77874446.0
chr14,77891518.0,77894518.0
chr14,77922873.0,77925873.0
chr14,77970840.0,77973840.0
chr14,78137249.0,78140249.0
chr14,78172914.0,78175914.0
chr14,78182796.0,78185796.0
chr14,78225207.0,78228207.0
chr14,78264926.0,78267926.0
chr14,78868312.0,78871312.0
chr14,80662368.0,80665368.0
chr14,81370315.0,81373315.0
chr14,81420369.0,81423369.0
chr14,81640296.0,81643296.0
chr14,81859794.0,81862794.0
chr14,81963654.0,81966654.0
chr14,85994988.0,85997988.0
chr14,88428160.0,88431160.0
chr14,88469968.0,88472968.0
chr14,88644952.0,88647952.0
chr14,88850242.0,88853242.0
chr14,88957744.0,88960744.0
chr14,89027753.0,89030753.0
chr14,89086601.0,89089601.0
chr14,89289418.0,89292418.0
chr14,89876778.0,89879778.0
chr14,90388170.0,90391170.0
chr14,90420746.0,90423746.0
chr14,90526608.0,90529608.0
chr14,90721394.0,90724394.0
chr14,90742898.0,90745898.0
chr14,90861827.0,90864827.0
chr14,91005432.0,91008432.0
chr14,91365455.0,91368455.0
chr14,91578954.0,91581954.0
chr14,91698797.0,91701797.0
chr14,91843485.0,91846485.0
chr14,91975161.0,91978161.0
chr14,92045618.0,92048618.0
chr14,92244767.0,92247767.0
chr14,92334255.0,92337255.0
chr14,92495229.0,92498229.0
chr14,92545797.0,92548797.0
chr14,92583723.0,92586723.0
chr14,92586798.0,92589798.0
chr14,92787995.0,92790995.0
chr14,92978625.0,92981625.0
chr14,93168652.0,93171652.0
chr14,93259150.0,93262150.0
chr14,93387945.0,93390945.0
chr14,93404568.0,93407568.0
chr14,93648032.0,93651032.0
chr14,93649875.0,93652875.0
chr14,93671901.0,93674901.0
chr14,93671946.0,93674946.0
chr14,93752474.0,93755474.0
chr14,93798011.0,93801011.0
chr14,93812037.0,93815037.0
chr14,94183144.0,94186144.0
chr14,94392189.0,94395189.0
chr14,94402544.0,94405544.0
chr14,94491224.0,94494224.0
chr14,94515768.0,94518768.0
chr14,94546139.0,94549139.0
chr14,94575579.0,94578579.0
chr14,94592618.0,94595618.0
chr14,94639149.0,94642149.0
chr14,94748150.0,94751150.0
chr14,94769085.0,94772085.0
chr14,94843950.0,94846950.0
chr14,94907301.0,94910301.0
chr14,94929463.0,94932463.0
chr14,94952120.0,94955120.0
chr14,95006378.0,95009378.0
chr14,95026283.0,95029283.0
chr14,95077228.0,95080228.0
chr14,95233060.0,95236060.0
chr14,95598152.0,95601152.0
chr14,95646776.0,95649776.0
chr14,95908989.0,95911989.0
chr14,95999823.0,96002823.0
chr14,96151254.0,96154254.0
chr14,96174804.0,96177804.0
chr14,96504161.0,96507161.0
chr14,96669635.0,96672635.0
chr14,96721047.0,96724047.0
chr14,96746095.0,96749095.0
chr14,96828289.0,96831289.0
chr14,96856948.0,96859948.0
chr14,96967213.0,96970213.0
chr14,97262184.0,97265184.0
chr14,99176450.0,99179450.0
chr14,99634125.0,99637125.0
chr14,99876116.0,99879116.0
chr14,99946239.0,99949239.0
chr14,99976103.0,99979103.0
chr14,100109980.0,100112980.0
chr14,100149125.0,100152125.0
chr14,100258245.0,100261245.0
chr14,100436651.0,100439651.0
chr14,100611253.0,100614253.0
chr14,100703602.0,100706602.0
chr14,100760495.0,100763495.0
chr14,100788179.0,100791179.0
chr14,100840191.0,100843191.0
chr14,100841333.0,100844333.0
chr14,101001984.0,101004984.0
chr14,101191702.0,101194702.0
chr14,101345492.0,101348492.0
chr14,102026188.0,102029188.0
chr14,102274640.0,102277640.0
chr14,102429365.0,102432365.0
chr14,102547871.0,102550871.0
chr14,102604689.0,102607689.0
chr14,102693658.0,102696658.0
chr14,102784588.0,102787588.0
chr14,102813116.0,102816116.0
chr14,102827800.0,102830800.0
chr14,102971773.0,102974773.0
chr14,103057496.0,103060496.0
chr14,103242316.0,103245316.0
chr14,103387493.0,103390493.0
chr14,103408728.0,103411728.0
chr14,103564981.0,103567981.0
chr14,103588279.0,103591279.0
chr14,103798839.0,103801839.0
chr14,103850201.0,103853201.0
chr14,103984495.0,103987495.0
chr14,103994009.0,103997009.0
chr14,104024658.0,104027658.0
chr14,104027844.0,104030844.0
chr14,104162454.0,104165454.0
chr14,104180581.0,104183581.0
chr14,104204661.0,104207661.0
chr14,104386380.0,104389380.0
chr14,104393317.0,104396317.0
chr14,104405263.0,104408263.0
chr14,104550523.0,104553523.0
chr14,104603560.0,104606560.0
chr14,105044556.0,105047556.0
chr14,105058920.0,105061920.0
chr14,105154443.0,105157443.0
chr14,105189073.0,105192073.0
chr14,105217970.0,105220970.0
chr14,105234187.0,105237187.0
chr14,105265421.0,105268421.0
chr14,105330150.0,105333150.0
chr14,105389687.0,105392687.0
chr14,105402091.0,105405091.0
chr14,105450652.0,105453652.0
chr14,105476041.0,105479041.0
chr14,105520224.0,105523224.0
chr14,105605818.0,105608818.0
chr14,105637774.0,105640774.0
chr14,105713379.0,105716379.0
chr14,105721023.0,105724023.0
chr14,105779252.0,105782252.0
chr14,105863420.0,105866420.0
chr14,105884686.0,105887686.0
chr14,105939612.0,105942612.0
chr14,105951757.0,105954757.0
chr14,105956163.0,105959163.0
chr14,105991441.0,105994441.0
chr15,22366978.0,22369978.0
chr15,22380881.0,22383881.0
chr15,22734746.0,22737746.0
chr15,22831895.0,22834895.0
chr15,22891184.0,22894184.0
chr15,23003184.0,23006184.0
chr15,23041779.0,23044779.0
chr15,23684521.0,23687521.0
chr15,23809309.0,23812309.0
chr15,23887196.0,23890196.0
chr15,23929054.0,23932054.0
chr15,24919041.0,24922041.0
chr15,25198570.0,25201570.0
chr15,25222074.0,25225074.0
chr15,25649108.0,25652108.0
chr15,26085129.0,26088129.0
chr15,26858944.0,26861944.0
chr15,27110727.0,27113727.0
chr15,27214929.0,27217929.0
chr15,27998523.0,28001523.0
chr15,29129668.0,29132668.0
chr15,29410955.0,29413955.0
chr15,29560538.0,29563538.0
chr15,29990857.0,29993857.0
chr15,30915197.0,30918197.0
chr15,31194576.0,31197576.0
chr15,31251584.0,31254584.0
chr15,31360538.0,31363538.0
chr15,31521571.0,31524571.0
chr15,31617583.0,31620583.0
chr15,31848886.0,31851886.0
chr15,32321186.0,32324186.0
chr15,32932370.0,32935370.0
chr15,33008705.0,33011705.0
chr15,33355127.0,33358127.0
chr15,33601677.0,33604677.0
chr15,34156928.0,34159928.0
chr15,34258833.0,34261833.0
chr15,34374724.0,34377724.0
chr15,34392774.0,34395774.0
chr15,34439091.0,34442091.0
chr15,34515745.0,34518745.0
chr15,34520697.0,34523697.0
chr15,34632417.0,34635417.0
chr15,34633476.0,34636476.0
chr15,34654647.0,34657647.0
chr15,34669770.0,34672770.0
chr15,34815984.0,34818984.0
chr15,35043142.0,35046142.0
chr15,35078797.0,35081797.0
chr15,35147052.0,35150052.0
chr15,35272060.0,35275060.0
chr15,35810974.0,35813974.0
chr15,36870372.0,36873372.0
chr15,37181722.0,37184722.0
chr15,38225327.0,38228327.0
chr15,38543552.0,38546552.0
chr15,38744828.0,38747828.0
chr15,38778802.0,38781802.0
chr15,38987293.0,38990293.0
chr15,39541385.0,39544385.0
chr15,39879205.0,39882205.0
chr15,39890732.0,39893732.0
chr15,40089723.0,40092723.0
chr15,40224847.0,40227847.0
chr15,40326391.0,40329391.0
chr15,40378591.0,40381591.0
chr15,40451710.0,40454710.0
chr15,40541366.0,40544366.0
chr15,40542865.0,40545865.0
chr15,40572145.0,40575145.0
chr15,40591370.0,40594370.0
chr15,40631671.0,40634671.0
chr15,40641734.0,40644734.0
chr15,40648934.0,40651934.0
chr15,40662525.0,40665525.0
chr15,40673422.0,40676422.0
chr15,40696186.0,40699186.0
chr15,40731483.0,40734483.0
chr15,40761660.0,40764660.0
chr15,40855758.0,40858758.0
chr15,40860037.0,40863037.0
chr15,40884993.0,40887993.0
chr15,40985878.0,40988878.0
chr15,41054785.0,41057785.0
chr15,41060659.0,41063659.0
chr15,41065054.0,41068054.0
chr15,41097774.0,41100774.0
chr15,41106143.0,41109143.0
chr15,41135188.0,41138188.0
chr15,41162912.0,41165912.0
chr15,41185128.0,41188128.0
chr15,41220031.0,41223031.0
chr15,41244136.0,41247136.0
chr15,41269579.0,41272579.0
chr15,41473431.0,41476431.0
chr15,41521937.0,41524937.0
chr15,41599966.0,41602966.0
chr15,41623392.0,41626392.0
chr15,41684745.0,41687745.0
chr15,41707802.0,41710802.0
chr15,41784556.0,41787556.0
chr15,41794340.0,41797340.0
chr15,41812323.0,41815323.0
chr15,41849720.0,41852720.0
chr15,41951110.0,41954110.0
chr15,42065132.0,42068132.0
chr15,42118783.0,42121783.0
chr15,42118783.0,42121783.0
chr15,42133211.0,42136211.0
chr15,42138844.0,42141844.0
chr15,42232302.0,42235302.0
chr15,42272280.0,42275280.0
chr15,42358381.0,42361381.0
chr15,42431832.0,42434832.0
chr15,42449399.0,42452399.0
chr15,42548636.0,42551636.0
chr15,42563556.0,42566556.0
chr15,42650198.0,42653198.0
chr15,42740469.0,42743469.0
chr15,42786004.0,42789004.0
chr15,42833220.0,42836220.0
chr15,42866357.0,42869357.0
chr15,43023031.0,43026031.0
chr15,43067616.0,43070616.0
chr15,43306354.0,43309354.0
chr15,43424222.0,43427222.0
chr15,43475966.0,43478966.0
chr15,43487926.0,43490926.0
chr15,43523293.0,43526293.0
chr15,43566979.0,43569979.0
chr15,43618474.0,43621474.0
chr15,43621372.0,43624372.0
chr15,43654453.0,43657453.0
chr15,43661803.0,43664803.0
chr15,43705920.0,43708920.0
chr15,43808306.0,43811306.0
chr15,43863811.0,43866811.0
chr15,43884397.0,43887397.0
chr15,43905825.0,43908825.0
chr15,43937992.0,43940992.0
chr15,43983893.0,43986893.0
chr15,44037135.0,44040135.0
chr15,44063298.0,44066298.0
chr15,44083053.0,44086053.0
chr15,44084872.0,44087872.0
chr15,44091193.0,44094193.0
chr15,44095233.0,44098233.0
chr15,44117612.0,44120612.0
chr15,44164230.0,44167230.0
chr15,44579447.0,44582447.0
chr15,44718337.0,44721337.0
chr15,44827766.0,44830766.0
chr15,44913177.0,44916177.0
chr15,44965461.0,44968461.0
chr15,45002185.0,45005185.0
chr15,45019719.0,45022719.0
chr15,45247426.0,45250426.0
chr15,45313802.0,45316802.0
chr15,45383352.0,45386352.0
chr15,45405023.0,45408023.0
chr15,45408064.0,45411064.0
chr15,45420692.0,45423692.0
chr15,45462531.0,45465531.0
chr15,45542928.0,45545928.0
chr15,45669900.0,45672900.0
chr15,45693019.0,45696019.0
chr15,45721227.0,45724227.0
chr15,45773180.0,45776180.0
chr15,45877917.0,45880917.0
chr15,45925779.0,45928779.0
chr15,48008084.0,48011084.0
chr15,48411669.0,48414669.0
chr15,48443004.0,48446004.0
chr15,48482367.0,48485367.0
chr15,48482367.0,48485367.0
chr15,48622865.0,48625865.0
chr15,48699003.0,48702003.0
chr15,49031845.0,49034845.0
chr15,49114434.0,49117434.0
chr15,49168790.0,49171790.0
chr15,49307545.0,49310545.0
chr15,49415971.0,49418971.0
chr15,49460943.0,49463943.0
chr15,49713212.0,49716212.0
chr15,49713875.0,49716875.0
